,memberID,b_g,total_hits
14366,66433,1370 1,0.032433241
14367,66433,259 1,0.129732964
14368,66433,267 1,0.064866482
14369,66433,406 1,0.057432619
14370,66433,429 1,0.129732964
14371,66433,564 1,0.032433241
14372,66433,657 0,0.032433241
14373,66433,799 1,0.032433241
14374,66433,827 1,0.032433241
14375,66433,841 1,0.064866482
14376,66433,865 1,0.057432619
14377,66433,901 1,0.064866482
14378,66433,971 0,0.032433241
14379,66451,115 1,1.101701392
14380,66451,1163 1,2.82359061
14381,66451,1375 1,0.162166204
14382,66451,1588 1,1
14383,66451,349 0,1
14384,66451,353 1,1
14385,66451,59 0,1
14386,66451,808 0,2
14387,66451,993 1,0.162166204
14388,66457,345 0,2.20508101
14389,66471,541 0,0.564718122
14390,66511,1318 1,0.180092312
14391,66535,191 0,0.861489289
14392,66535,349 0,1.657159347
14393,66535,504 0,0.057432619
14394,66535,566 0,0.114865239
14395,66535,566 1,0.114865239
14396,66655,2261 2,0.637813115
14397,66655,425 1,0.162166204
14398,66655,774 1,0.486498613
14399,66657,1020 1,0.318906557
14400,66657,1068 0,0.35676565
14401,66657,1071 0,0.670673166
14402,66657,1071 1,0.097299723
14403,66657,1091 1,0.360184624
14404,66657,1210 1,2.701384682
14405,66657,1228 1,0.212525553
14406,66657,1289 0,0.064866482
14407,66657,1454 1,0.032433241
14408,66657,1456 1,0.360184624
14409,66657,1599 1,0.351339798
14410,66657,1657 1,0.360184624
14411,66657,194 0,0.032433241
14412,66657,261 0,0.032433241
14413,66657,261 1,0.681098059
14414,66657,267 1,0.180092312
14415,66657,394 1,0.180092312
14416,66657,460 1,0.360184624
14417,66657,552 1,0.383773039
14418,66657,588 1,0.318906557
14419,66657,624 1,0.180092312
14420,66657,626 0,0.032433241
14421,66657,629 1,0.180092312
14422,66657,668 1,0.101701392
14423,66657,718 0,0.032433241
14424,66657,782 1,1.538274675
14425,66657,811 1,0.679091182
14426,66657,865 1,0.180092312
14427,66657,914 1,0.180092312
14428,66657,984 1,0.032433241
14429,66657,993 1,0.180092312
14430,66677,1114 1,0.180092312
14431,66680,1317 1,0.637813115
14432,66680,1318 1,0.318906557
14433,66680,152 1,3.101701392
14434,66680,383 1,0.287163096
14435,66680,485 1,2.232345901
14436,66680,866 1,0.637813115
14437,66737,1258 1,0.622150741
14438,66737,429 1,0.057432619
14439,66737,786 1,0.180092312
14440,66765,1366 1,0.810831022
14441,66765,15 1,0.262163718
14442,66765,1509 1,2.871630963
14443,66765,2 1,0.057432619
14444,66765,2261 2,0.064866482
14445,66765,238 1,0.057432619
14446,66765,259 1,0.057432619
14447,66765,267 1,0.114865239
14448,66765,365 1,0.057432619
14449,66765,429 1,0.057432619
14450,66765,464 1,0.057432619
14451,66765,485 1,0.057432619
14452,66765,491 1,0.114865239
14453,66765,59 1,0.057432619
14454,66765,701 1,0.057432619
14455,66765,764 1,0.114865239
14456,66765,82 1,0.057432619
14457,66771,158 1,0.564718122
14458,66824,1214 1,0.564718122
14459,66824,1424 1,0.324332409
14460,66824,277 1,0.324332409
14461,66824,408 1,0.180092312
14462,66824,716 1,0.180092312
14463,66824,768 1,0.180092312
14464,66824,851 1,0.180092312
14465,66850,1169 1,1
14466,66850,1369 1,0.114865239
14467,66850,158 1,0.057432619
14468,66850,259 1,6
14469,66850,267 1,3
14470,66850,429 1,5.703343722
14471,66850,584 1,0.114865239
14472,66864,1197 0,0.101701392
14473,66864,661 0,0.203402785
14474,66864,811 0,0.101701392
14475,66864,875 0,0.101701392
14476,66889,1163 0,0.057432619
14477,66889,1509 1,0.057432619
14478,66889,172 1,0.172297858
14479,66889,236 1,0.057432619
14480,66889,266 0,0.172297858
14481,66889,308 0,0.180092312
14482,66889,383 1,0.976354528
14483,66889,425 1,0.057432619
14484,66889,700 1,1.263517624
14485,66889,716 1,0.057432619
14486,66889,836 1,0.229730477
14487,66941,1011 0,0.057432619
14488,66941,103 0,0.057432619
14489,66941,1214 0,99.9551076
14490,66941,1214 1,0.564718122
14491,66941,15 1,0.101701392
14492,66941,191 0,0.057432619
14493,66941,194 0,0.057432619
14494,66941,259 0,2.258872488
14495,66941,260 0,0.564718122
14496,66941,266 0,0.057432619
14497,66941,271 0,0.057432619
14498,66941,285 0,8.097567707
14499,66941,290 0,0.057432619
14500,66941,308 0,0.057432619
14501,66941,333 0,0.057432619
14502,66941,388 0,0.114865239
14503,66941,425 0,0.172297858
14504,66941,433 0,0.057432619
14505,66941,460 0,0.564718122
14506,66941,541 0,0.057432619
14507,66941,566 0,0.564718122
14508,66941,59 0,0.402028335
14509,66941,617 0,0.564718122
14510,66941,618 0,0.057432619
14511,66941,716 0,0.057432619
14512,66941,806 0,0.114865239
14513,67086,1040 1,0.032433241
14514,67090,1136 1,0.564718122
14515,67090,115 1,0.402028335
14516,67090,1185 1,0.564718122
14517,67090,1220 1,7.341335586
14518,67090,1224 1,0.057432619
14519,67090,1377 1,0.564718122
14520,67090,1509 1,0.564718122
14521,67090,1662 1,1.694154366
14522,67090,172 1,0.564718122
14523,67090,19 1,0.344595716
14524,67090,2 1,1.129436244
14525,67090,258 1,0.564718122
14526,67090,266 1,0.564718122
14527,67090,267 1,0.564718122
14528,67090,285 1,1.694154366
14529,67090,338 1,0.564718122
14530,67090,356 1,0.564718122
14531,67090,383 1,2.038750082
14532,67090,388 1,1.694154366
14533,67090,425 1,1.694154366
14534,67090,460 1,35.57724169
14535,67090,485 1,0.564718122
14536,67090,692 1,0.564718122
14537,67090,7 1,2.182439532
14538,67090,700 1,2.82359061
14539,67090,716 1,0.057432619
14540,67090,741 1,1.694154366
14541,67090,744 1,1.129436244
14542,67090,786 1,23.71816112
14543,67090,797 1,0.564718122
14544,67090,824 1,31.62421483
14545,67090,836 1,4.517744976
14546,67090,851 1,0.564718122
14547,67090,866 1,0.057432619
14548,67090,867 1,0.114865239
14549,67111,716 0,1
14550,67111,851 0,0.637813115
14551,67134,1510 0,0.032433241
14552,67134,172 0,0.032433241
14553,67134,256 0,0.032433241
14554,67134,385 0,0.032433241
14555,67141,1016 0,0.172297858
14556,67141,1214 0,7.972663933
14557,67141,133 0,8.269865565
14558,67141,1390 0,2.870159016
14559,67141,15 0,0.318906557
14560,67141,158 0,6.650469298
14561,67141,172 0,0.057432619
14562,67141,25 0,0.172297858
14563,67141,349 0,0.057432619
14564,67141,425 0,0.057432619
14565,67141,460 0,0.318906557
14566,67141,618 0,0.318906557
14567,67141,626 0,0.318906557
14568,67141,668 0,0.318906557
14569,67183,1163 0,0.180092312
14570,67183,1171 0,0.679091182
14571,67183,1197 0,0.518931854
14572,67183,15 0,1.620830809
14573,67183,1513 0,0.318906557
14574,67183,158 0,0.180092312
14575,67183,172 0,0.540276936
14576,67183,283 0,0.180092312
14577,67183,386 0,0.180092312
14578,67183,396 0,0.180092312
14579,67183,452 0,0.180092312
14580,67183,454 0,2.553725611
14581,67183,485 0,0.540276936
14582,67183,700 0,0.180092312
14583,67213,460 0,0.101701392
14584,67213,7 0,0.203402785
14585,67213,744 0,0.101701392
14586,67229,1553 1,0.057432619
14587,67229,386 1,5.64718122
14588,67229,771 1,0.302391413
14589,67268,115 0,0.810831022
14590,67268,1163 0,0.057432619
14591,67268,1189 0,0.057432619
14592,67268,1197 0,0.057432619
14593,67268,1313 0,0.172297858
14594,67268,19 0,0.057432619
14595,67268,385 0,0.057432619
14596,67268,407 0,0.114865239
14597,67268,527 0,0.229730477
14598,67268,529 0,0.057432619
14599,67268,612 0,0.057432619
14600,67268,626 0,0.057432619
14601,67268,732 0,0.900696883
14602,67268,771 0,0.057432619
14603,67268,786 0,0.057432619
14604,67268,827 0,0.057432619
14605,67268,835 0,0.032433241
14606,67268,858 0,0.057432619
14607,67268,867 0,0.377028957
14608,67303,1595 0,0.032433241
14609,67303,718 0,0.194599445
14610,67348,1231 1,0.064866482
14611,67348,1431 1,0.129732964
14612,67348,1575 1,0.032433241
14613,67348,629 1,0.227032686
14614,67348,718 1,0.064866482
14615,67348,796 1,0.344595716
14616,67348,811 1,0.064866482
14617,67348,817 1,0.032433241
14618,67348,866 1,0.903394673
14619,67348,875 0,0.064866482
14620,67348,875 1,0.129732964
14621,67348,924 1,0.057432619
14622,67348,970 1,0.032433241
14623,67432,1142 0,0.032433241
14624,67432,1171 0,0.180092312
14625,67432,133 0,0.032433241
14626,67432,1332 0,0.032433241
14627,67432,1661 0,0.162166204
14628,67432,172 0,0.681098059
14629,67432,191 0,0.032433241
14630,67432,192 0,0.194599445
14631,67432,238 0,1.873458788
14632,67432,25 0,0.324332409
14633,67432,256 0,0.194599445
14634,67432,266 0,0.194599445
14635,67432,356 0,0.032433241
14636,67432,365 0,0.032433241
14637,67432,385 0,0.421632132
14638,67432,388 0,0.032433241
14639,67432,406 0,0.032433241
14640,67432,425 0,0.032433241
14641,67432,485 0,0.032433241
14642,67432,541 0,0.032433241
14643,67432,566 0,0.324332409
14644,67432,627 0,0.162166204
14645,67432,661 0,0.064866482
14646,67432,667 0,0.162166204
14647,67432,683 0,0.032433241
14648,67432,692 0,0.032433241
14649,67432,829 0,2.82359061
14650,67432,836 0,0.032433241
14651,67432,984 0,0.032433241
14652,67455,238 0,1.206085005
14653,67524,238 1,0.287163096
14654,67524,266 1,0.057432619
14655,67524,349 0,0.101701392
14656,67525,172 0,0.194599445
14657,67525,700 0,0.032433241
14658,67581,1214 1,2.870159016
14659,67581,1225 1,0.032433241
14660,67581,256 1,0.897042586
14661,67581,566 0,0.154732342
14662,67581,700 0,0.032433241
14663,67581,700 1,0.180092312
14664,67581,836 1,0.900461561
14665,67583,949 1,6.306554823
14666,67620,1505 0,4.020283349
14667,67620,3091 2,0.114865239
14668,67620,464 0,0.032433241
14669,67620,692 1,0.097299723
14670,67628,1136 1,0.057432619
14671,67628,2 1,0.057432619
14672,67628,266 1,0.27399925
14673,67628,267 1,0.27399925
14674,67628,383 1,0.199001115
14675,67628,425 1,0.032433241
14676,67628,429 1,0.159134012
14677,67628,700 0,0.057432619
14678,67628,866 1,0.032433241
14679,67647,1214 1,6.059224589
14680,67647,425 1,0.032433241
14681,67647,460 1,0.337537418
14682,67714,1224 1,0.057432619
14683,67714,1225 1,0.114865239
14684,67714,1318 1,11.29436244
14685,67714,142 1,39.66532742
14686,67714,152 1,0.711909746
14687,67714,1533 1,0.101701392
14688,67714,158 1,1.694154366
14689,67714,1599 1,0.032433241
14690,67714,2 1,0.216566631
14691,67714,261 1,0.057432619
14692,67714,285 1,0.057432619
14693,67714,349 1,0.057432619
14694,67714,375 1,1.631758812
14695,67714,403 1,0.548637034
14696,67714,406 1,0.229730477
14697,67714,429 1,0.574326193
14698,67714,485 1,1
14699,67714,811 1,2.067574294
14700,67714,840 1,0.114865239
14701,67714,875 1,0.114865239
14702,67714,886 1,0.057432619
14703,67714,901 1,4
14704,67714,966 1,1
14705,67714,971 1,0.114865239
14706,67778,1214 1,10
14707,67778,258 1,0.318906557
14708,67778,674 1,0.318906557
14709,67778,692 1,0.318906557
14710,67791,1214 0,56
14711,67791,1214 1,6
14712,67791,1481 0,16.91069884
14713,67798,1214 1,0.360184624
14714,67802,345 0,0.203402785
14715,67899,460 0,0.318906557
14716,67943,1266 1,0.637813115
14717,67943,133 1,11
14718,67986,1141 0,0.172297858
14719,67986,115 0,0.229730477
14720,67986,1171 0,11.53564245
14721,67986,1319 0,0.360184624
14722,67986,1503 0,0.057432619
14723,67986,1505 0,0.180092312
14724,67986,1513 0,1.281793704
14725,67986,191 0,0.244958794
14726,67986,258 1,0.032433241
14727,67986,266 0,3.602677478
14728,67986,271 0,0.057432619
14729,67986,349 1,0.064866482
14730,67986,383 0,0.360184624
14731,67986,411 0,0.064866482
14732,67986,411 1,0.064866482
14733,67986,425 0,1.921187052
14734,67986,425 1,0.129732964
14735,67986,460 0,0.235836026
14736,67986,460 1,0.900461561
14737,67986,485 0,0.172297858
14738,67986,716 0,13.958642
14739,67986,716 1,0.670673166
14740,67986,744 0,0.564718122
14741,67986,867 0,0.180092312
14742,68000,460 0,0.032433241
14743,68033,1529 1,0.540276936
14744,68097,1071 0,0.648664818
14745,68097,1224 0,0.032433241
14746,68097,1224 1,0.057432619
14747,68097,1289 0,0.032433241
14748,68097,1391 0,0.097299723
14749,68097,1615 0,0.518931854
14750,68097,285 0,0.162166204
14751,68097,349 0,0.194599445
14752,68097,349 1,0.032433241
14753,68097,424 0,0.291899168
14754,68097,566 0,0.324332409
14755,68097,7 0,0.097299723
14756,68097,782 0,0.032433241
14757,68097,883 0,0.097299723
14758,68097,974 0,0.032433241
14759,68097,984 0,0.032433241
14760,68105,1011 1,0.229730477
14761,68105,425 1,0.508506962
14762,68105,464 1,0.057432619
14763,68105,716 1,0.618594966
14764,68129,130 1,0.180092312
14765,68129,238 1,4.001750111
14766,68147,1011 0,0.032433241
14767,68147,1163 0,0.318906557
14768,68147,1186 0,0.318906557
14769,68147,133 0,0.318906557
14770,68147,172 0,5.102504917
14771,68147,256 0,0.637813115
14772,68147,277 0,0.637813115
14773,68147,385 0,0.637813115
14774,68147,425 0,0.032433241
14775,68147,454 0,0.318906557
14776,68147,541 0,0.180092312
14777,68147,566 0,0.032433241
14778,68147,618 0,0.318906557
14779,68147,626 0,0.318906557
14780,68147,667 0,0.318906557
14781,68147,694 0,0.318906557
14782,68147,806 0,0.032433241
14783,68147,937 0,0.318906557
14784,68147,948 0,0.032433241
14785,68147,992 0,0.318906557
14786,68332,1170 1,0.203402785
14787,68332,1185 1,0.101701392
14788,68332,1713 1,2.52129237
14789,68332,207 1,0.540276936
14790,68332,505 1,0.360184624
14791,68332,674 1,4.351917432
14792,68332,711 1,2.161107746
14793,68332,937 1,0.406805569
14794,68332,997 1,0.813611138
14795,68384,970 1,0.302391413
14796,68384,992 1,0.101701392
14797,68392,1464 1,0.057432619
14798,68392,1578 1,0.057432619
14799,68406,115 0,16.19459945
14800,68406,1171 0,0.720369249
14801,68406,554 0,0.180092312
14802,68406,838 0,0.032433241
14803,68451,1485 1,0.180092312
14804,68451,1553 1,0.180092312
14805,68451,350 1,0.180092312
14806,68451,388 1,0.6700099
14807,68451,421 1,4
14808,68451,485 1,3
14809,68451,496 1,1
14810,68451,588 1,2
14811,68451,626 1,1.913439344
14812,68503,1078 1,0.564718122
14813,68503,1109 1,0.564718122
14814,68503,1185 1,1
14815,68503,1224 1,0.564718122
14816,68503,1225 1,0.564718122
14817,68503,1233 1,5
14818,68503,172 1,2.564718122
14819,68503,238 1,3
14820,68503,256 1,1
14821,68503,266 1,1
14822,68503,285 1,0.564718122
14823,68503,365 1,0.564718122
14824,68503,385 1,0.564718122
14825,68503,406 1,1
14826,68503,425 1,1
14827,68503,460 1,2.258872488
14828,68503,668 1,0.564718122
14829,68503,675 1,1
14830,68503,692 1,1
14831,68503,716 1,0.564718122
14832,68503,770 1,1
14833,68503,811 1,1
14834,68503,901 1,1
14835,68503,924 1,2.129436244
14836,68503,970 1,0.564718122
14837,68518,1513 0,0.318906557
14838,68569,1011 1,5.01452937
14839,68569,1017 1,1.275626229
14840,68569,1030 1,1.129436244
14841,68569,1067 1,0.318906557
14842,68569,1071 1,1.129436244
14843,68569,1078 1,1.231137636
14844,68569,1084 1,0.101701392
14845,68569,1090 1,0.637813115
14846,68569,1109 1,0.318906557
14847,68569,1114 1,0.101701392
14848,68569,1120 1,1.437621873
14849,68569,1136 1,4.525987692
14850,68569,1137 1,1.087027464
14851,68569,1153 1,0.564718122
14852,68569,1159 1,0.666419514
14853,68569,1162 1,1.129436244
14854,68569,1163 1,0.42060795
14855,68569,1165 1,0.564718122
14856,68569,1170 1,0.318906557
14857,68569,118 1,1.784133191
14858,68569,1225 1,0.827413519
14859,68569,1228 1,0.101701392
14860,68569,1233 1,0.564718122
14861,68569,1237 1,0.883624679
14862,68569,1238 1,0.564718122
14863,68569,1311 1,0.318906557
14864,68569,1321 1,0.637813115
14865,68569,1324 1,0.101701392
14866,68569,133 1,3.422076396
14867,68569,1336 0,0.564718122
14868,68569,1338 1,0.318906557
14869,68569,1340 1,0.318906557
14870,68569,1345 1,0.956719672
14871,68569,1369 1,0.768120907
14872,68569,137 1,0.203402785
14873,68569,1370 1,0.318906557
14874,68569,1376 1,0.101701392
14875,68569,142 1,0.42060795
14876,68569,1426 1,0.564718122
14877,68569,1430 1,0.318906557
14878,68569,1446 1,0.318906557
14879,68569,1456 1,0.203402785
14880,68569,1501 1,0.564718122
14881,68569,152 1,1.405934021
14882,68569,1522 1,0.522309342
14883,68569,1529 1,1.77033081
14884,68569,1535 1,0.318906557
14885,68569,1536 1,0.564718122
14886,68569,1548 1,0.101701392
14887,68569,1570 1,0.564718122
14888,68569,158 1,1.377327622
14889,68569,1591 1,0.318906557
14890,68569,1609 1,0.42060795
14891,68569,1677 1,0.564718122
14892,68569,172 1,1.058421064
14893,68569,2 1,1.826541971
14894,68569,207 1,0.42060795
14895,68569,238 1,2.740852863
14896,68569,25 1,1.724840579
14897,68569,258 1,0.42060795
14898,68569,259 1,0.318906557
14899,68569,260 1,0.203402785
14900,68569,261 1,1.146320076
14901,68569,266 1,35.62258016
14902,68569,267 1,0.883624679
14903,68569,268 1,1.507635414
14904,68569,285 1,0.624010734
14905,68569,294 1,1.942045744
14906,68569,349 1,0.42060795
14907,68569,352 1,0.318906557
14908,68569,354 1,0.318906557
14909,68569,375 1,4.207081135
14910,68569,383 1,5.01452937
14911,68569,385 1,0.101701392
14912,68569,394 1,0.318906557
14913,68569,396 1,1.160122457
14914,68569,411 1,2.433668873
14915,68569,425 1,0.985326072
14916,68569,427 1,0.318906557
14917,68569,429 1,0.637813115
14918,68569,452 1,0.42060795
14919,68569,454 1,0.564718122
14920,68569,480 1,0.42060795
14921,68569,485 1,1.275626229
14922,68569,491 1,0.318906557
14923,68569,504 1,0.101701392
14924,68569,527 1,0.564718122
14925,68569,540 1,0.318906557
14926,68569,552 1,0.522309342
14927,68569,555 1,0.637813115
14928,68569,566 1,0.42060795
14929,68569,588 1,0.318906557
14930,68569,59 1,18.9620505
14931,68569,618 1,0.318906557
14932,68569,626 1,8.406997728
14933,68569,667 1,0.637813115
14934,68569,668 1,0.42060795
14935,68569,674 1,0.203402785
14936,68569,692 1,1.160122457
14937,68569,7 1,1.942045744
14938,68569,700 1,2.187857308
14939,68569,701 1,0.956719672
14940,68569,716 1,0.624010734
14941,68569,718 1,1.536241813
14942,68569,722 1,0.318906557
14943,68569,732 1,0.42060795
14944,68569,741 1,7.257121265
14945,68569,744 1,3.653083942
14946,68569,768 1,0.318906557
14947,68569,774 1,0.42060795
14948,68569,788 1,0.101701392
14949,68569,794 1,0.318906557
14950,68569,796 1,0.42060795
14951,68569,80 1,0.203402785
14952,68569,811 1,1.160122457
14953,68569,82 1,0.522309342
14954,68569,834 1,0.101701392
14955,68569,836 1,2.608465258
14956,68569,838 1,0.203402785
14957,68569,844 1,0.318906557
14958,68569,858 1,0.318906557
14959,68569,865 1,0.203402785
14960,68569,877 1,0.42060795
14961,68569,88 1,0.101701392
14962,68569,886 1,0.318906557
14963,68569,890 1,0.564718122
